あきくさの ほそきくきぬき はなすてぬ はもまたすてぬ きみにわかれぬ
あきくれば きくさくくにに わがのいき やまいなくして おいにけるかな
あきくれば こころあたらし ねんねんの おなじなげきを このとしもする
あきぐさの はなのあはれを みずのべに みつつしおれば ひはくれむとす
あきぐもは きたへうごきぬ ざおうより いくなだりたる あおこうげんに
あきさびし もののともしさ ひとほんの のひえのしでほ びんにさしたり
あきさびて あれたるにわの すいばちに さきしみででつ すいれんのはな
あきさむや はぎにてるひを なつかしみ てらされにだし あさのひとかな
あきさめに ぬらさくおしみ かきのきに きいてなくかも おがさかしとり
あきさめに ひのてるぬまの ひろくして こうつぐみはら ふうにしらみぬ
あきさめの おのにこいよぶ ふじばかま ひとりおくれて おのにこいよぶ
あきさめの しくしくそそぐ たけがきに ほうけてしろき たらのきのはな
あきさめの しげくしふれば あわのうみ たゆたふなみに しぶきちるかも
あきさめの そでがきのきに かたつむり こづれがいつつ きのふおりにし
あきさめの にわはさびしも かしのみの おちてあわだつ そのにはたづみ
あきさめの ひねもすふりて ゆうされば あさがおのはな しぼまざりけり
あきさめは しぶきをおけり おおまへの ひがしびさしの すのこのいたに
あきさめは ともにききつつ こをおもふ こころはことに そうよりきかば
あきされば ほとけをまつる みそはぎの はなもさかずや あらうみのしま
あきされば もみぢのあかき ふかけいに ゆうほうけいの なをぞとどむる
あきざくら はなみだれゆく にわにして なにくれとなく ほすひはつづく
あきしにを こえしこころを もちえぬと めんかがやかし えみてはさりぬ
あきしんが あおきひかりに ただよへる こだちがくれの いえにくもみる
あきそばの こまかきはなも ちりがたに こおろぎなきぬ やまのそがひは
あきぞらの あいよりあおき ひとすじの みずをおきたる ののかわらかな
あきぞらの すそにしずめる いちすぢの しらくもありて とけなむとする
あきぞらの たれてかこめる だいのはら くらきはまつか こうひてあゆむ
あきぞらは すむとはすれど ののゆゑに わがむねたかく しほなりきたる
あきぞらは はれわたりたり いささかも あたまもたげて わがみつるかも
あきたかう なるやあさしお あさあらし しらじらしらむ しまのゆめかな
あきたけぬ すずろさむさを とによれば かれのにおつる ひわのひとむれ
あきたちし たたみのうえに いるはえを われにちかづく まへにころせり
あきたちて うすくれなゐの ほのいでし すすきのかげに かなしむわれは
あきたちて ひごとにかみの ほそるてふ それにはわがの かかはりはなし
あきたちぬ かわせのおとも ふくかぜも いづれかたびの あはれならざる
あきたちぬ われをなかせて なきしなす いしとつれなき ひとこいしけれ
あきたつと おもふばかりを わがやどの かきののぎくは はやざきにけり
あきたらぬ なげきやしすと わがこころ くんはあざむく わかれのよいを
あきだてど よそよそしくも なりにけり ふうはふけども ははおつれども
あきだてや そらのまほらは みどりすみ おきべげんのべ くもとほくひく
あきつかみ われてんのうの ごこころは つよきごぐんを ほめたまひたり
あきつきて かたきくさのは ねもごろに うしにきりやる そのあさくさを
あきづきし もののけはひに ひとのいふ どようなかばの かぜはふくなり
あきづきて こころしづけし まちなかの いえにこおりを ひきをるみれば
あきづきて さびけきやまの ほそかわに まさごながれて やむときなしも
あきづくと いへばひかりも しづかにて ごまのこぼるる ひそけさにあり
あきづくや そらのみどりに うけるくも のりくらだけの うえにうごけり
あきづける このやまなかに あめふりて こおろぎのこゑ いちやきこえず
あきづける こよいのそらの すみふかく ちれるしらくも どうかむとせず
あきとうに ひとははばかる わがかげを ねずみきばとぎ かむおんたてぬ
あきとなり はぎはなさけば おどろきて さしぐむこころ みるにしのびず
あきとなる うみのひかりを ふきためて すむひのたにの まつかぜのおと
あきななや みぎりのいしに なくむしの おちずしなけば こころにつくも
あきのあめ うらさびしかも きみにのみ くいぬこころを はかなみてゐぬ
あきのあめ がいくれがたみ いくひとの かさのうへには まだあかりあり
あきのあめ ちをうるほせば ちのうちの くさのたねはも めをいだしたり
あきのあめ ひともとにおい ふわがやの もくせいのきに おりくらしけり
あきのかざ がわにむかひて かきくらふ おとこのかおの かなしげなりき
あきのかぜ あかれしひとの たぐひなき こいしきこゑも まじるなるべし
あきのかぜ どうじひそかに あらはれて すててきえたり しろきけものを
あきのかぜ ふきしきれども よそにのみ みてちぢまれる こころなりけり
あきのかぜ わらべひそかに ひをつけて ふっときえたり しろきすすきに
あきのかぜ われらめいじの せいねんの ききをかなしむ かおなでてふく
あきのかぜ われらめいじの せいねんの ききをかなしむ かおなででふく
あきのくさ はつはつさきて かぜにとぶ わがみしこらは けしきもとめず
あきのくに ひをふくやまの とおそらに はかなくみえて くもりびさしぬ
あきのそら うらぶれくもは きりのごと あそのひつつみ なぎぬるひなり
あきのそら ふかみゆくらし びんにさす くさひえのほの さびたるみれば
あきのそら れいろうとして くもりなき きみをおもへば こころさびしき
あきのたに おとめごすゑて かるなべに はぜとぬるでと いろつきにけり
あきのたに だいはながさを さきだてて まつりたいこの おとぞとおいく
あきのたに まかぬにおふる おもだかも はなさきしかば おもしろにみる
あきのたの ゆたかにめぐる すわのうみ きりほがらかに やまにはれゆく
あきのたの わせかるあとの いねくきに はんしくのこる おもだかのはな
あきのつき まとかにすめば ふるさとの ほっくのおうが のきししのばゆ
あきのつき まどかにすめば ふるさとの ほっくのおうが のきししのばゆ
あきのとり えのきのもとの いえにくる あさなりきみは とにおこないて
あきのとり もがみがわべに なきつぐを われはたのしむ あゆみとどめて
あきののは ひとにおくれて はなつみて くちふれしほど のひそかしんや
あきのはな しろきをひざに あつめては おもひがさそふ ゑみにとられし
あきのひの あかるきおおじ あゆみつつ なににれいるる ふとのなみだは
